CT,DICE_panc,DICE_kidn,DICE_livr,CONF_panc,CONF_kidn,CONF_livr,Entropy_GT,Entropy_Pred,Hausdorff_1,Hausdorff_2,Hausdorff_3,ECE_1,ECE_2,ECE_3,ACE_1,ACE_2,ACE_3,AUROC_panc,AUROC_kidn,AUROC_livr,AURC_panc,AURC_kidn,AURC_livr,EAURC_panc,EAURC_kidn,EAURC_livr,CRPS_panc,CRPS_kidn,CRPS_livr,NCC_GT1-2,NCC_GT1-3,NCC_GT2-3,NCC_mean,Patient_ID
ensemble_anno1,0.948129951953888,0.9882712364196776,0.9866042733192444,0.9852710353807196,0.9950272933892848,0.994777950225398,0.3181665291781275,0.3179402308608647,8.831760866327848,8.660254037844387,6.928203230275509,0.0018230080604553,0.0013317849952727,0.0014067522715777,0.0599836652670196,0.0455152395902985,0.0396830972449412,0.5934650758500956,0.8418829151714351,0.913343390443016,0.0777704406167544,0.1172986243543563,0.0204993776429595,0.0748838300340949,0.1150756970827299,0.0203323880734321,1144.1575646070453,3391.288760009028,6050.471194597736,0.9774673452362872,0.9745105640489852,0.9819655898910492,0.9779811663921072,UKCHLL070
ensemble_anno2,0.9490956664085388,0.9872642159461976,0.9905018210411072,0.9944333304010796,0.9979205012641614,0.9962731430423446,0.3181665291781275,0.3247524830727401,9.539392014169456,7.483314773547883,8.0,0.0035888319835066,0.0011091859778389,0.0019005020149052,0.1070237078537672,0.0638163519837013,0.0631743633218187,0.5157880750007225,0.798580657981158,0.903539862821901,0.0643432320580957,0.1018504800113806,0.0172429220857133,0.0614495237551263,0.0996337091459897,0.0170688515560591,7168.800698387853,15859.79036185391,32089.921630179822,0.9774673452362872,0.9745105640489852,0.9819655898910492,0.9779811663921072,UKCHLL070
anno3_init445566_foldall,0.9516840577125548,0.9848716259002686,0.9853960871696472,0.9914575786024216,0.9981121251912556,0.9952661930874456,0.3181665291781275,0.3244550162255653,9.486832980505138,8.306623862918075,5.477225575051661,0.0031990634743124,0.0009855666430667,0.0012306495336815,0.1079019597438901,0.0605985143366396,0.0905655340325865,0.6236590076144439,0.7931093883245925,0.9463290413355148,0.082254082879995,0.1032417086018406,0.0263151999784822,0.0793660120349461,0.1010163940216279,0.0261438924210265,2255.6058129777007,22576.08261023404,26275.403767869026,0.9774673452362872,0.9745105640489852,0.9819655898910492,0.9779811663921072,UKCHLL070
anno2_init112233_foldall,0.9424038529396056,0.986571490764618,0.9902225732803344,0.995794543887314,0.998080577555811,0.996062361606164,0.3181665291781275,0.3245853660534784,10.04987562112089,8.06225774829855,8.774964387392123,0.0035223842132836,0.0013294609962031,0.0020677261054515,0.1180006405536307,0.0680695343761821,0.0745527555381483,0.5678091933259696,0.7770399548374969,0.922478673188314,0.0761635245914878,0.0983948419111063,0.0222552207381867,0.0732678109200386,0.0961777046539371,0.0220880364029848,8897.710875117898,18250.221546630004,19886.668348814743,0.9774673452362872,0.9745105640489852,0.9819655898910492,0.9779811663921072,UKCHLL070
anno1_init112233_foldall,0.9551101326942444,0.9882559776306152,0.9879641532897948,0.9874150932737392,0.9948917518122472,0.9944998344726628,0.3181665291781275,0.3178442740636333,9.0,8.717797887081348,6.708203932499369,0.0018098875880241,0.001390476943925,0.0014500798424705,0.1069439293802388,0.0787067404877589,0.0787381852165378,0.6322355311470286,0.7991411701542953,0.9030006172339466,0.0848653392159545,0.1100397170760967,0.0180810491073594,0.0819796397653207,0.1078161803100094,0.0179132499844055,1197.3312997352027,3472.7404604882163,6714.822717099854,0.9774673452362872,0.9745105640489852,0.9819655898910492,0.9779811663921072,UKCHLL070
anno1_init778899_foldall,0.9410126209259032,0.9883866906166076,0.9833647012710572,0.984988968419202,0.995305306310911,0.9944547639461234,0.3181665291781275,0.31772062346355,8.774964387392123,8.54400374531753,6.928203230275509,0.0017827588599175,0.0014261716278269,0.0014211300294846,0.0688777083783189,0.0457261067824566,0.0483142148512696,0.658068483705362,0.8972891941052284,0.9370983780707064,0.0918562538736027,0.1362293228585232,0.0250152276067836,0.0889687760600791,0.1340075531141923,0.0248483714670629,1186.027806972705,3320.52888264436,7455.266090295297,0.9774673452362872,0.9745105640489852,0.9819655898910492,0.9779811663921072,UKCHLL070
anno2_init445566_foldall,0.9387860298156738,0.9860751032829284,0.9894844889640808,0.9956951968779322,0.9982203854597174,0.9955792932014448,0.3181665291781275,0.3240778408720421,10.488088481701515,9.273618495495704,9.16515138991168,0.0033442620187997,0.0011482387781143,0.0019311904907226,0.1193766490161815,0.0878527378843343,0.0924923742642417,0.5793472129031965,0.83039148176616,0.9195092848564784,0.0750849421267053,0.1109622357799676,0.020814887193324,0.0721898617295128,0.1087449812701125,0.0206453193680223,8215.983998019998,18250.221546630004,15045.890637102664,0.9774673452362872,0.9745105640489852,0.9819655898910492,0.9779811663921072,UKCHLL070
anno3_init778899_foldall,0.9609310626983644,0.9850833415985109,0.9899145364761353,0.9922851323244686,0.9982731518248328,0.9953357430058531,0.3181665291781275,0.3247515656345032,8.774964387392123,8.06225774829855,5.0990195135927845,0.0032020877115428,0.0009890366345643,0.0011970282066613,0.1357737535502015,0.0755888703240631,0.1022335688616023,0.6935330487098057,0.8507305998987561,0.9056620736622684,0.0983892420714835,0.1231177043166245,0.0192590330929268,0.0955017915132644,0.1208917014027814,0.0190867066626777,2884.026544210826,23204.013621000995,28296.13853468726,0.9774673452362872,0.9745105640489852,0.9819655898910492,0.9779811663921072,UKCHLL070
anno1_init445566_foldall,0.9442436695098876,0.9878655076026917,0.9863935112953186,0.983408537649666,0.9948839884455084,0.9953782085794955,0.3181665291781275,0.3181753149905688,9.899494936611664,8.831760866327848,7.0,0.0019242628477513,0.0013541068183258,0.0015299808001145,0.0704981143999209,0.0487400193179521,0.0519964048890959,0.56306543858227,0.7737413031754489,0.9092988327314284,0.0709801186446306,0.0969040972719269,0.0201460028081644,0.068093545195037,0.0946806601980608,0.0199804455140358,1144.1575646070446,3354.5676165795508,5382.697142887433,0.9774673452362872,0.9745105640489852,0.9819655898910492,0.9779811663921072,UKCHLL070
anno3_init112233_foldall,0.9240891933441162,0.9819132089614868,0.9799941182136536,0.9894621629355242,0.9977387025719509,0.9935541521990672,0.3181665291781275,0.3302422275242816,318.04087787578504,317.0946231016856,316.8485442605031,0.0043719601817429,0.0024611430708318,0.0028552724979817,0.1164137669581935,0.0805947610142324,0.0965049095495373,0.3961368792764245,0.644049481508473,0.8979571542275607,0.0456283727506885,0.0726262924886588,0.0172540848570618,0.0427256045284051,0.0703099364111014,0.0170624176214239,8594.073248243263,45927.70080806562,27618.26730004171,0.9774673452362872,0.9745105640489852,0.9819655898910492,0.9779811663921072,UKCHLL070
anno2_init778899_foldall,0.946716845035553,0.9872947335243224,0.988204836845398,0.9918102800802444,0.9974603922019014,0.997177955287043,0.3181665291781275,0.3254571429200278,7.681145747868608,7.3484692283495345,6.082762530298219,0.0035501315724104,0.0015625082887709,0.0021480119321495,0.1411284984571924,0.1015354102467633,0.0972164671562247,0.5184387498121393,0.8115497514022886,0.9004202344602976,0.0636805975610656,0.1069356134494897,0.0164065183210656,0.0607904194602575,0.1047197818860366,0.0162240473155622,4491.15427393583,11211.104230663715,65181.53713279178,0.9774673452362872,0.9745105640489852,0.9819655898910492,0.9779811663921072,UKCHLL070
ensemble_anno3,0.964125633239746,0.9872756004333496,0.9685246348381042,0.9889342644164572,0.998152933025267,0.9950424112612382,0.2839298198128438,0.2912791669918083,24.657656011875904,25.98076211353316,27.622454633866266,0.0042095747776329,0.001456442871131,0.0013045909581705,0.0784380470334661,0.0334822142175142,0.0322457119983294,0.4837877978292083,0.6700683166228482,0.8966755038724274,0.0457995347391844,0.0662531347740229,0.0184228880041715,0.0438076053624611,0.0646355241684057,0.0182691033882081,8692.743449204434,19238.145500180137,42506.57776822104,0.9669625170883818,0.9711491234252668,0.979851305348074,0.9726543152872408,UKCHLL071
ensemble_all,0.9705146551132202,0.9913447499275208,0.980712890625,0.9898378906145808,0.9966109529341338,0.99536563816946,0.2839298198128438,0.2891470399811874,22.9128784747792,24.12467616362964,25.80697580112788,0.0033710666466504,0.0014546200400218,0.0011556736426427,0.0688999907350593,0.0637822096538085,0.0294593321107188,0.4924343821496929,0.719712189598515,0.8855212203371325,0.0476712784371267,0.0750928284583406,0.0169198258105045,0.045680032394909,0.0734755486531738,0.0167684006770928,8771.307859001216,8732.153585824904,26864.869057229043,0.9669625170883818,0.9711491234252668,0.979851305348074,0.9726543152872408,UKCHLL071
ensemble_anno2,0.9562090635299684,0.988622784614563,0.9741061329841614,0.9934110255126144,0.998169526879792,0.996603867621161,0.2839298198128438,0.2916130994761646,21.95449840010015,23.17326045251293,24.839484696748443,0.0047662151046097,0.0020881630480289,0.002686052583158,0.08174818907457,0.0559013074091995,0.0796371718904177,0.4975637188692582,0.7295033255504341,0.8810529864428231,0.0502129603850538,0.078938118257006,0.0156054275671807,0.0482189546247145,0.0773256925400083,0.015454034884289,14115.483166501868,15627.3627891552,46755.33295087,0.9669625170883818,0.9711491234252668,0.979851305348074,0.9726543152872408,UKCHLL071
ensemble_anno1,0.9715650677680968,0.9920180439949036,0.983601450920105,0.9871684119061684,0.9935099817666924,0.994450875063194,0.2839298198128438,0.2843579516895301,55.65069631190611,58.08614292583042,57.41950887982237,0.0026732494588941,0.0032573388889431,0.0024178409948945,0.065981637765257,0.0790744157142289,0.0712055371242007,0.5769642764943903,0.8122331245827633,0.8996624335379841,0.0628908277347071,0.0989363943557173,0.0201717375559698,0.0609031433056768,0.0973148147442418,0.0200259073737094,4006.500526716504,5704.054019816962,8405.185384220124,0.9669625170883818,0.9711491234252668,0.979851305348074,0.9726543152872408,UKCHLL071
anno2_init112233_foldall,0.9442674517631532,0.9861149191856384,0.9861788153648376,0.993321424612077,0.9982949296027072,0.9969954261905514,0.2839298198128438,0.292053678779269,159.51488958714793,167.67528142215835,166.74231616479364,0.0045746392570436,0.0023698746226727,0.0028610490262508,0.1017250210441914,0.0823844137279894,0.0679066237810007,0.5553453352214895,0.7120421501811608,0.9092922672027888,0.061099381579301,0.0741033543689714,0.0207762367149342,0.0591028731569219,0.0724897015276927,0.020632322078248,16683.743784870105,19238.145500180137,40421.284190513805,0.9669625170883818,0.9711491234252668,0.979851305348074,0.9726543152872408,UKCHLL071
anno3_init112233_foldall,0.9405015110969543,0.9849883317947388,0.9265950918197632,0.9815069181495346,0.9984605546487728,0.9928586681489832,0.2839298198128438,0.2912196189049203,157.165517846632,165.35114151405185,164.40498775888764,0.004877146333456,0.0027196430601179,0.0027102378662675,0.0901403909928382,0.0674982322578167,0.0643352059800041,0.4427288079148693,0.6534611797799338,0.8888321565375301,0.0413793420462363,0.0622014326652463,0.0179031869164222,0.0393814925855108,0.0605834738722949,0.0177356891735035,6685.7723546901,22282.42515338119,44088.433358645154,0.9669625170883818,0.9711491234252668,0.979851305348074,0.9726543152872408,UKCHLL071
anno2_init778899_foldall,0.9653730988502502,0.989571213722229,0.9540436267852784,0.9921254103901448,0.9979350381836412,0.9966785077704116,0.2839298198128438,0.2918141005628956,21.095023109728988,22.0454076850486,23.79075450674064,0.0048332414589822,0.0024228487163782,0.0028365766629576,0.1023241254713469,0.0570684387920903,0.0869491173238616,0.5037562936883826,0.7659623345160046,0.8756561587490306,0.0496621345792658,0.0875535373687554,0.0151190743361919,0.0476723808113051,0.0859418128228077,0.014956251585299,8614.253214605013,12528.271580948163,74079.37395922135,0.9669625170883818,0.9711491234252668,0.979851305348074,0.9726543152872408,UKCHLL071
anno3_init445566_foldall,0.964227855205536,0.9868911504745485,0.967941164970398,0.9922093259374378,0.997980827203719,0.9960848040645942,0.2839298198128438,0.2912280512125134,28.0713376952364,29.58039891549808,31.144823004794876,0.0044906698167324,0.0019622282125055,0.0019044722430408,0.110556297887768,0.0450570598712018,0.0712769441623982,0.5698157763628359,0.7505939530917094,0.9350904782067252,0.0600395591277961,0.0830178413124116,0.0249642280696404,0.0580521824166293,0.0814005438205873,0.0248196965733012,7989.351461869969,18251.191666564344,40939.910814017945,0.9669625170883818,0.9711491234252668,0.979851305348074,0.9726543152872408,UKCHLL071
anno1_init778899_foldall,0.9697103500366212,0.992242693901062,0.9837971329689026,0.9869740397116402,0.9939171837577304,0.9944165191845968,0.2839298198128438,0.2841700670802733,18.2208671582886,19.209372712298546,21.02379604162864,0.0026157558895647,0.0030417800880968,0.0023089526221156,0.0642030796038643,0.0885824737793303,0.0702873520479142,0.6333815905791844,0.8829501333666862,0.9224871207261044,0.072153143889438,0.116589749000473,0.0234307329601917,0.0701677152586768,0.1149684152035598,0.0232853545371327,2125.083591746101,5307.563233402092,8386.822250783342,0.9669625170883818,0.9711491234252668,0.979851305348074,0.9726543152872408,UKCHLL071
anno1_init112233_foldall,0.969471514225006,0.9914806485176086,0.9799211025238036,0.9869883162391488,0.9930579922565812,0.9937671730585862,0.2839298198128438,0.2839423159661784,67.48333127521195,70.34912934784623,69.68500556073738,0.0023870854638516,0.0032728863880038,0.0024451694916933,0.0567978403893534,0.1084889982174208,0.0620094969863219,0.6194518611152796,0.7868823537823771,0.8868024399485621,0.0710236303539874,0.0998551158754626,0.0181888457368234,0.0690334988709676,0.0982326807094012,0.0180419801637669,6460.357909631064,6645.597194777864,9307.456724499603,0.9669625170883818,0.9711491234252668,0.979851305348074,0.9726543152872408,UKCHLL071
anno1_init445566_foldall,0.969628632068634,0.9920737743377686,0.983154833316803,0.9875427014339948,0.9935554845906154,0.9951680406520608,0.2839298198128438,0.2849923552992152,58.12056434688156,61.09009739720506,60.440052945046304,0.0027448285836726,0.0031116558238863,0.0024013463407754,0.1244492434782741,0.1205337042822368,0.0918052236002489,0.5430888069250634,0.733858117093864,0.9001868370649998,0.0561581386849607,0.0776440396270923,0.0205176738198277,0.0541707246519488,0.0760230980842701,0.0203732599378875,4006.500526716504,5401.905571042745,10293.757637025335,0.9669625170883818,0.9711491234252668,0.979851305348074,0.9726543152872408,UKCHLL071
anno2_init445566_foldall,0.9531513452529908,0.9885287284851074,0.9720724821090698,0.994786092051072,0.9982787913177162,0.9961376963474322,0.2839298198128438,0.2909734056882943,21.213203435596427,22.22611077089287,23.87467277262665,0.0043694116175174,0.0022657997906208,0.0026403025258332,0.1463290467080788,0.0976044960870439,0.0932397937654443,0.5459926250509824,0.760315716934175,0.8944254249055236,0.0576945739660663,0.0813438429093647,0.0178973328862357,0.0556989743081328,0.0797320167400797,0.0177530281594509,17085.128420942583,15859.777164852843,27757.356403582864,0.9669625170883818,0.9711491234252668,0.979851305348074,0.9726543152872408,UKCHLL071
anno3_init778899_foldall,0.959936797618866,0.9886865615844728,0.9871088862419128,0.9930868482770164,0.998017448495375,0.9961848083185032,0.2839298198128438,0.2915466065739901,23.345235059857504,24.535688292770597,26.19160170741759,0.0042244545184075,0.0020015246700495,0.0017395844915881,0.0855257564094517,0.0498657939125417,0.0394544126868398,0.6407531300039445,0.7870270979822671,0.8950856475839413,0.0718714927863269,0.0932261498956504,0.0187722660378837,0.0698811751437423,0.0916086776356679,0.0186267132682235,11391.624857839452,17040.905427685288,43032.236919764335,0.9669625170883818,0.9711491234252668,0.979851305348074,0.9726543152872408,UKCHLL071
ensemble_anno3,0.5816476941108704,0.9854284524917604,0.9826412200927734,0.8133911808399716,0.9967733462544855,0.9939163470990025,0.2984805642537437,0.2996719277207648,40.96339829652808,41.71330722922842,40.718546143004666,0.0008324000518769,0.0003439467109274,0.0004952340968884,0.0491851978369356,0.0406664589923465,0.0523648057914867,0.4043468810511351,0.5914249639295808,0.8883552261924748,0.0468957227119153,0.0603098487005063,0.0138343448863319,0.0441905267584988,0.0582826392109632,0.013704709802069,5959.503807126403,9831.33744882606,10167.514185426397,0.9781966414643118,0.9753486427619402,0.981194407528748,0.9782465639183332,UKCHLL073
ensemble_all,0.5735974311828613,0.9871558547019958,0.981542468070984,0.8144263917019998,0.9952009693806758,0.993515220907284,0.2984805642537437,0.2967765053013882,18.62793601019716,20.83266665599966,18.601075237738275,0.0007326314807869,0.0003887812199536,0.0004673114453908,0.0360900763592571,0.0329242526275163,0.0296986092301592,0.415168585051156,0.6537472205770042,0.8872465953558546,0.0495727751720176,0.0701535072403012,0.0135997635352397,0.0468705240065597,0.0681292337083896,0.0134735555719037,7382.083285369154,2363.278496885144,2236.60066671469,0.9781966414643118,0.9753486427619402,0.981194407528748,0.9782465639183332,UKCHLL073
ensemble_anno2,0.6183751821517944,0.9867011308670044,0.9839750528335572,0.8342676422216755,0.9966650626956834,0.9949675397947432,0.2984805642537437,0.2987900993637258,54.415071441651165,55.47071299343465,53.23532661682466,0.0013452831190079,0.000696713977959,0.001135253929533,0.0948269792143643,0.057710841315729,0.0722184510424239,0.4227327619996227,0.6949041783201688,0.892773509121714,0.052849671295928,0.0788951427183236,0.0136958557963874,0.050149070897058,0.0768746604243023,0.0135699950698982,6497.43148757436,5836.094228978271,8986.023492412858,0.9781966414643118,0.9753486427619402,0.981194407528748,0.9782465639183332,UKCHLL073
ensemble_anno1,0.5189555883407593,0.9852142333984376,0.9734908938407898,0.7956205607206357,0.9921652148623252,0.9916614192770794,0.2984805642537437,0.2920361742897918,23.021728866442675,22.56102834535696,22.293496809607955,0.0013975638430565,0.0015332703478634,0.0012906462652608,0.0821097655614877,0.092656898927627,0.0815306374390123,0.5154017773062253,0.7398865741401042,0.9003994935982519,0.065763280694861,0.0905296684054753,0.0155355693506777,0.0630624393542072,0.0885047507642716,0.0154159271613293,8247.889713756858,5999.768426163252,26410.952011876,0.9781966414643118,0.9753486427619402,0.981194407528748,0.9782465639183332,UKCHLL073
anno1_init445566_foldall,0.4861040413379669,0.9852584600448608,0.974285900592804,0.7670731493963103,0.9921641079381516,0.9925151901697972,0.2984805642537437,0.2923060046007407,24.28991560298224,23.600847442411894,23.89560629069704,0.0013765073381364,0.0013940574135631,0.0012573114363476,0.1168364266154313,0.1173700613718223,0.1144246412319409,0.4679513624490753,0.667249156144228,0.8969819429954266,0.0572512637509726,0.0729365958297578,0.0150292805831115,0.0545484744401484,0.0709116170070016,0.014910661316206,8247.889713756858,6273.606176596582,18630.22248964564,0.9781966414643118,0.9753486427619402,0.981194407528748,0.9782465639183332,UKCHLL073
anno2_init778899_foldall,0.6058022379875183,0.9857149720191956,0.9795973300933838,0.8166325853044327,0.9963011153595288,0.9955952121526934,0.2984805642537437,0.2993730579729275,62.48999919987197,63.7102817447859,61.00819617067857,0.0015215727034956,0.0008042663102969,0.0013172088656574,0.0486652595162041,0.0343524201342654,0.0466367054965521,0.4422712168700594,0.7529895673052097,0.8947745537814294,0.0541369865702766,0.0910413745660635,0.0137335425854194,0.051437448838206,0.0890215251542041,0.0135975838988911,8247.889713756858,4867.635579028304,31366.529721573774,0.9781966414643118,0.9753486427619402,0.981194407528748,0.9782465639183332,UKCHLL073
anno3_init112233_foldall,0.4072597324848175,0.9827821254730223,0.978323459625244,0.7353660443113768,0.9973071291024098,0.9936334502417594,0.2984805642537437,0.3000767460957295,69.92138442565336,71.11961754677819,68.01470429252781,0.0014726729132235,0.0010085682151839,0.0012964673805981,0.0568218224114382,0.0416266128334524,0.0459496204012314,0.351612718808416,0.5604479494099023,0.8883697409896135,0.0403135439940285,0.0549475595572776,0.0141617781739625,0.0376016738270533,0.0529178391011343,0.0140223006178315,8247.889713756858,11983.544968287084,22661.45533051555,0.9781966414643118,0.9753486427619402,0.981194407528748,0.9782465639183332,UKCHLL073
anno2_init445566_foldall,0.6241187453269958,0.9862881302833556,0.983131229877472,0.8529716634766373,0.9969451907818438,0.994385754747782,0.2984805642537437,0.2984383679794318,57.87918451395112,58.93216439263028,56.64803615307419,0.001558193238452,0.0010605831630527,0.0014137319521978,0.0800735868373641,0.0559064127289486,0.0648559844982005,0.4413355015682534,0.6826588526008026,0.898251725193109,0.0553857491904339,0.0734260855104449,0.0145629344086413,0.0526847933078221,0.0714061411094948,0.0144430336326231,4280.161122337245,6163.925277088536,2193.414945993616,0.9781966414643118,0.9753486427619402,0.981194407528748,0.9782465639183332,UKCHLL073
anno2_init112233_foldall,0.6064237952232361,0.987082839012146,0.984667181968689,0.8331987674137054,0.9967487917965628,0.994922069599852,0.2984805642537437,0.2984983226472031,23.17326045251293,22.56102834535696,22.56102834535696,0.0015881068538874,0.0010388228110969,0.0014225142076611,0.0884909094052854,0.0696867088642997,0.0713809535342715,0.480089539934864,0.6723027684726811,0.9100321262174504,0.0641342316813952,0.0733872272836319,0.0168684945137919,0.0614330563020798,0.0713656512905186,0.0167503567835483,5997.902796643358,6438.45732212475,2829.8092603473606,0.9781966414643118,0.9753486427619402,0.981194407528748,0.9782465639183332,UKCHLL073
anno1_init112233_foldall,0.5483274459838867,0.9851430058479308,0.9726136922836304,0.8199990443026763,0.9923020437963714,0.9909572143369588,0.2984805642537437,0.2923619771624687,23.17326045251293,22.80350850198276,22.56102834535696,0.0014057464431971,0.0015753875486552,0.0013060446362942,0.0657521751745422,0.0913421648480928,0.0586505749729437,0.5636512356648499,0.7038469193284599,0.8966555955420586,0.0725419325534467,0.0859809274509689,0.0147529737576554,0.0698416349086506,0.0839562943985946,0.0146328960045358,7112.774316875081,5618.70888401558,32192.652600626527,0.9781966414643118,0.9753486427619402,0.981194407528748,0.9782465639183332,UKCHLL073
anno3_init445566_foldall,0.6208875775337219,0.9861347675323486,0.9848336577415466,0.8637744043699058,0.9963976260260096,0.9941877420642412,0.2984805642537437,0.2999366617384069,170.13524032369074,169.2010638264429,169.06803364326444,0.0012345921713858,0.0007609238964505,0.0008178132120519,0.0494873103413399,0.0604472828532549,0.0559858667191819,0.5323353395514159,0.7114937584658929,0.9216471134753776,0.0665822831279647,0.0819524841218628,0.0173586031901807,0.063882224658887,0.0799270716038957,0.017235468984885,3607.233619127703,6990.328773877805,7259.412275156219,0.9781966414643118,0.9753486427619402,0.981194407528748,0.9782465639183332,UKCHLL073
anno1_init778899_foldall,0.5353298187255859,0.9848480224609376,0.9724770188331604,0.7997899056235838,0.9920297611424758,0.991512121167034,0.2984805642537437,0.2918628190813723,17.146428199482248,22.67156809750927,15.937377450509228,0.0013662554556503,0.0014669856755062,0.0012152991257607,0.0657984149623808,0.0735216972598882,0.0725590410436232,0.5775995319919981,0.8432426294817268,0.9212711594651176,0.0787129883026595,0.114369275879851,0.0180229333970744,0.0760136254110665,0.1123441611962041,0.017903617693304,8247.889713756858,6109.155911433949,28062.45288166108,0.9781966414643118,0.9753486427619402,0.981194407528748,0.9782465639183332,UKCHLL073
anno3_init778899_foldall,0.5788509845733643,0.9854055047035216,0.9804948568344116,0.8410328999525518,0.99661441976059,0.9939287710585633,0.2984805642537437,0.2993741822066805,16.3707055437449,22.80350850198276,16.186414056238647,0.0012353090569376,0.000817174790427,0.000861111911945,0.075479271471958,0.0875300927979855,0.0868642530240027,0.5755870828559531,0.7295341005700592,0.8856937888446966,0.077227021210465,0.0912646834951395,0.0140533656373925,0.0745235315285499,0.0892383471988045,0.0139316717609507,4016.7965061331943,7878.532352604172,3467.6131471713247,0.9781966414643118,0.9753486427619402,0.981194407528748,0.9782465639183332,UKCHLL073
anno1_init112233_foldall,0.9042640924453736,0.9482747316360474,0.9006460309028625,0.9514142690995868,0.9682490641862388,0.979358451520966,0.2372500717633698,0.2271278803270123,93.35416434203673,94.13288479590966,93.5200513259055,0.0033873035572469,0.0035901949740946,0.0050972704775631,0.0869282498353271,0.0874416199509678,0.1114337867810747,0.736588511158614,0.8881862138764888,0.8920451030004931,0.0798395956605001,0.1051928307271199,0.0157823334056738,0.0785100539049325,0.1041678122471492,0.0156835577043032,10667.842045041314,34177.53855780124,60961.65137357832,0.9799945648333716,0.9710403454143828,0.9790288576205984,0.9766879226227844,75
anno1_init445566_foldall,0.8956426382064819,0.9568501710891724,0.9134557247161864,0.9478984750894596,0.9684220588933384,0.9806400831439532,0.2372500717633698,0.2265184141245431,203.1969487959896,203.44532435030305,201.68539857907413,0.0035125371068716,0.0037083639763295,0.0052341753616929,0.120122783997635,0.1126054887775756,0.1388844499288009,0.6943554228062538,0.8637785423697872,0.8989617203172192,0.0732035559596699,0.0945460329372322,0.0174155402174649,0.0718715312557712,0.0935128486564035,0.0173199151207585,10667.842045041314,46683.49649791265,60961.65137357832,0.9799945648333716,0.9710403454143828,0.9790288576205984,0.9766879226227844,75
anno1_init778899_foldall,0.9042182564735411,0.9556191563606262,0.9355204701423644,0.9478632774407744,0.9673419202572404,0.9830763707977894,0.2372500717633698,0.2276802189569838,202.36847580589225,202.7362819033633,200.7510896608036,0.0038858863990753,0.0040429569780826,0.005654864013195,0.1181847444875494,0.1173378693108491,0.1449357160236588,0.7680774289815101,0.935326708592671,0.9351284434535188,0.0853901759869249,0.1164653393781682,0.0210360617571694,0.0840656358952108,0.1154316103277556,0.0209437232560178,7211.778099618817,47646.76946169273,60961.65137357832,0.9799945648333716,0.9710403454143828,0.9790288576205984,0.9766879226227844,75
anno2_init112233_foldall,0.8836591839790344,0.95599365234375,0.9149636030197144,0.959368269688639,0.9745186886721058,0.9821702529952744,0.2372500717633698,0.2308921419173553,69.89992846920518,69.26759704219572,67.47592163134935,0.0033590230159461,0.0033973846584558,0.0050968276336789,0.1122108681738301,0.1174776659110774,0.1440778239828018,0.7187034723581369,0.8729351939807257,0.9074757082651232,0.0803563202652421,0.0966361350319335,0.018232858551257,0.0790254917975686,0.0956148189096291,0.0181381578979057,9149.924673454494,9489.151702111532,60961.65137357832,0.9799945648333716,0.9710403454143828,0.9790288576205984,0.9766879226227844,75
anno2_init445566_foldall,0.9581491351127625,0.950197696685791,0.8889920115470886,0.98345401025108,0.9748471136554144,0.9767699955409626,0.2372500717633698,0.2309437856784536,343.6669899772162,343.50400288788484,343.5389352024018,0.0038532316684722,0.0038514696061611,0.0059236614033579,0.0644895075428096,0.0653121589552791,0.0892295962309037,0.7403531321966375,0.9028761842539534,0.9194799792923878,0.0809964325651291,0.1046516738510059,0.0194835074970327,0.0796697847279561,0.1036351221200618,0.0193798115084655,3020.4337025026903,4461.1422422107335,60961.65137357832,0.9799945648333716,0.9710403454143828,0.9790288576205984,0.9766879226227844,75
anno2_init778899_foldall,0.6167213916778564,0.947622001171112,0.923793613910675,0.8213320426311839,0.9597881091103772,0.9864117824472488,0.2372500717633698,0.2325829731742704,199.47180251855147,199.84493989090643,197.8534811419804,0.0060404147952795,0.0065336697734892,0.0077942013740539,0.0634089944674259,0.067918116034772,0.0807669243853678,0.6266982055540793,0.8724414897850932,0.8972729235800194,0.0613863229698568,0.0921814117499235,0.0189911429182112,0.0600331139128067,0.0911441662304857,0.0188588884773721,10667.842045041314,38500.352540553664,60961.65137357832,0.9799945648333716,0.9710403454143828,0.9790288576205984,0.9766879226227844,75
anno3_init112233_foldall,0.6074923276901245,0.9200785756111144,0.8395077586174011,0.8281892715604044,0.967796141281724,0.9638089231448248,0.2372500717633698,0.2400495191201303,456.89604944669856,456.0646883940917,455.7477372406801,0.0113414693623781,0.0117089925333857,0.0128921810537576,0.0837954729414457,0.0863775851344057,0.0957192160925137,0.5482853231378239,0.7754052444633637,0.8941659167207686,0.0537104808602166,0.074799886453956,0.0236395036965018,0.0523379274956804,0.0737338087498876,0.0234821581680926,10667.842045041314,51620.66115650878,60961.65137357832,0.9799945648333716,0.9710403454143828,0.9790288576205984,0.9766879226227844,75
